Index,MakerNo,MakerName,MakerSortNo,ModelNo,ModelName,ModelSortNo,MDetailNo,MDetailName,MDetailSortNo,ST_YEAR,ED_YEAR,GradeNo,GradeName,GradeSortNo,GdetailNo,GdetailName,GDetailSortNo
3293,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10014250,LPI 2.0 (렌터카용),5.0,100013934.0,노블레스 스페셜,4.0
3294,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011823,LPI 2.0 (장애인용),6.0,100011397.0,노블레스,1.0
3295,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011823,LPI 2.0 (장애인용),6.0,100011398.0,노블레스 스페셜,2.0
3296,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011824,LPI 2.0 (택시형),7.0,100011399.0,디럭스,1.0
3297,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011824,LPI 2.0 (택시형),7.0,100011400.0,럭셔리,2.0
3298,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011824,LPI 2.0 (택시형),7.0,100011401.0,프레스티지,3.0
3299,10056,기아,3,100435,K5,2.0,1002657,더 뉴 K5 2세대 하이브리드,5.0,2018.0,2019.0,10012816,프레스티지,,,,
3300,10056,기아,3,100435,K5,2.0,1002657,더 뉴 K5 2세대 하이브리드,5.0,2018.0,2019.0,10012817,노블레스,,,,
3301,10056,기아,3,100435,K5,2.0,1002657,더 뉴 K5 2세대 하이브리드,5.0,2018.0,2019.0,10012818,노블레스 스페셜,,,,
3302,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007401,1.6 터보 럭셔리,1.0,,,
3303,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007402,1.6 터보 프레스티지,2.0,,,
3304,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10012260,1.6 터보 스페셜 에디션,3.0,,,
3305,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007403,1.6 터보 노블레스,4.0,,,
3306,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10012261,1.6 터보 노블레스 스페셜,5.0,,,
3307,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011119,1.6 터보 GT LINE,6.0,,,
3308,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007393,2.0 디럭스,7.0,,,
3309,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007394,2.0 럭셔리,8.0,,,
3310,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011656,2.0 스타일 에디션,9.0,,,
3311,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007395,2.0 프레스티지,10.0,,,
3312,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011999,2.0 스페셜 에디션,11.0,,,
3313,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007396,2.0 노블레스,12.0,,,
3314,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007397,2.0 노블레스 스페셜,13.0,,,
3315,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011121,2.0 시그니처,14.0,,,
3316,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007404,2.0 터보 노블레스 스페셜,15.0,,,
3317,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011120,2.0 터보 GT LINE,16.0,,,
3318,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10012262,2.0 터보 GT,17.0,,,
3319,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007405,1.7 디젤 디럭스,18.0,,,
3320,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007406,1.7 디젤 럭셔리,19.0,,,
3321,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007407,1.7 디젤 프레스티지,20.0,,,
3322,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007408,1.7 디젤 노블레스,21.0,,,
3323,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10012263,1.7 디젤 노블레스 스페셜,22.0,,,
3324,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011122,1.7 디젤 시그니처,23.0,,,
3325,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007398,2.0 LPI 럭셔리,24.0,100010459.0,M/T,1.0
3326,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007398,2.0 LPI 럭셔리,24.0,100010460.0,A/T,2.0
3327,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007399,2.0 LPI 프레스티지,25.0,,,
3328,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10007400,2.0 LPI 노블레스,26.0,,,
3329,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10011982,2.0 LPI 노블레스 스페셜,27.0,,,
3330,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10014251,2.0 LPI 택시형,28.0,100013935.0,디럭스,1.0
3331,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10014251,2.0 LPI 택시형,28.0,100013936.0,럭셔리,2.0
3332,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10014251,2.0 LPI 택시형,28.0,100013937.0,프레스티지,3.0
3333,10056,기아,3,100435,K5,2.0,1001621,K5 2세대 SX,6.0,2015.0,2018.0,10012264,2.0 LPI 디럭스,29.0,,,
3334,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007381,2.0 디럭스,1.0,,,
3335,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007382,2.0 럭셔리,2.0,,,
3336,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10011657,2.0 스타일 에디션,3.0,,,
3337,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007383,2.0 프레스티지,4.0,,,
3338,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10011998,2.0 스페셜 에디션,5.0,,,
3339,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007384,2.0 노블레스,6.0,,,
3340,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007385,2.0 노블레스 스페셜,7.0,,,
3341,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10011118,2.0 시그니처,8.0,,,
3342,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007389,1.7 디젤 디럭스,9.0,,,
3343,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007390,1.7 디젤 럭셔리,10.0,,,
3344,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007391,1.7 디젤 프레스티지,11.0,,,
3345,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007392,1.7 디젤 노블레스,12.0,,,
3346,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10012265,1.7 디젤 노블레스 스페셜,13.0,,,
3347,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10011117,1.7 디젤 시그니처,14.0,,,
3348,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007386,2.0 LPI 럭셔리,15.0,100010457.0,M/T,1.0
3349,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007386,2.0 LPI 럭셔리,15.0,100010458.0,A/T,2.0
3350,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007387,2.0 LPI 프레스티지,16.0,,,
3351,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007388,2.0 LPI 노블레스,17.0,100013635.0,영업용,1.0
3352,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10007388,2.0 LPI 노블레스,17.0,100013636.0,장애인용,2.0
3353,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10011981,2.0 LPI 노블레스 스페셜,18.0,,,
3354,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10014252,2.0 LPI 택시형,19.0,100013938.0,디럭스,1.0
3355,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10014252,2.0 LPI 택시형,19.0,100013939.0,럭셔리,2.0
3356,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10014252,2.0 LPI 택시형,19.0,100013940.0,프레스티지,3.0
3357,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10014253,2.0 LPI 장애인용,20.0,100013941.0,프레스티지,1.0
3358,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10014253,2.0 LPI 장애인용,20.0,100013942.0,노블레스,2.0
3359,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10012266,2.0 LPI 디럭스,21.0,,,
3360,10056,기아,3,100435,K5,2.0,1001620,K5 2세대 MX,7.0,2015.0,2018.0,10014819,2.4 수출형,22.0,,,
3361,10056,기아,3,100435,K5,2.0,1002048,K5 2세대 하이브리드,8.0,2015.0,2018.0,10009575,프레스티지,1.0,,,
3362,10056,기아,3,100435,K5,2.0,1002048,K5 2세대 하이브리드,8.0,2015.0,2018.0,10009576,노블레스,2.0,,,
3363,10056,기아,3,100435,K5,2.0,1002048,K5 2세대 하이브리드,8.0,2015.0,2018.0,10009577,노블레스 스페셜,3.0,,,
3364,10056,기아,3,100435,K5,2.0,1002048,K5 2세대 하이브리드,8.0,2015.0,2018.0,10012349,2.0 PHEV,4.0,100012082.0,노블레스 스페셜,1.0
3365,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004644,2.0 디럭스,1.0,,,
3366,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004645,2.0 럭셔리,2.0,100013926.0,기본형,1.0
3367,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004645,2.0 럭셔리,2.0,100007583.0,트랜디,2.0
3368,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004645,2.0 럭셔리,2.0,100013249.0,스페셜,3.0
3369,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10011378,2.0 트랜디,3.0,,,
3370,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10007605,2.0 W 스페셜,4.0,,,
3371,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004646,2.0 프레스티지,5.0,100007232.0,다이나믹,1.0
3372,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004647,2.0 노블레스,6.0,100007645.0,하이테크,1.0
3373,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004648,2.0 터보GDI 프레스티지,7.0,,,
3374,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004649,2.0 터보GDI 노블레스,8.0,100007646.0,하이테크,1.0
3375,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004650,2.0 LPI 디럭스,9.0,,,
3376,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004651,2.0 LPI 럭셔리,10.0,,,
3377,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004652,2.0 LPI 프레스티지,11.0,,,
3378,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10007606,2.0 LPI 노블래스,12.0,,,
3379,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004653,2.0 LPI 장애인전용,13.0,100007284.0,럭셔리,1.0
3380,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10004653,2.0 LPI 장애인전용,13.0,100008616.0,프레스티지,2.0
3381,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10014249,2.0 LPI 택시형,14.0,100013927.0,디럭스,1.0
3382,10056,기아,3,100435,K5,2.0,1001145,더 뉴 K5,9.0,2013.0,2015.0,10014249,2.0 LPI 택시형,14.0,100013928.0,프레스티지,2.0
3383,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004628,2.0 스마트,1.0,100013924.0,기본형,1.0
3384,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004628,2.0 스마트,1.0,100007394.0,스페셜,2.0
3385,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004629,2.0 디럭스,2.0,,,
3386,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004639,2.0 트렌디,3.0,,,
3387,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004630,2.0 럭셔리,4.0,,,
3388,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004631,2.0 프레스티지,5.0,100013925.0,기본형,1.0
3389,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004631,2.0 프레스티지,5.0,100007322.0,브라운,2.0
3390,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004632,2.0 노블레스,6.0,,,
3391,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004635,2.0 GDI 프레스티지,7.0,,,
3392,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004636,2.0 GDI 노블레스,8.0,,,
3393,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004637,2.0 GDI 터보 프레스티지,9.0,,,
3394,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004638,2.0 GDI 터보 노블레스,10.0,,,
3395,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004634,2.4,11.0,100007609.0,프레스티지,1.0
3396,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004634,2.4,11.0,100008290.0,노블레스,2.0
3397,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004634,2.4,11.0,100011476.0,수출형,3.0
3398,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10013223,2.4 수출형,12.0,,,
3399,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10016593,2.0 수출형,13.0,,,
3400,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10014818,1.7 수출형,14.0,,,
3401,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004633,LPI 2.0,15.0,100007358.0,스마트,1.0
3402,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004633,LPI 2.0,15.0,100008306.0,디럭스,2.0
3403,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004633,LPI 2.0,15.0,100009094.0,럭셔리,3.0
3404,10056,기아,3,100435,K5,2.0,1000962,K5,10.0,2010.0,2013.0,10004633,LPI 2.0,15.0,100009698.0,프레스티지,4.0
3405,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10004643,디럭스,1.0,,,
3406,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10004640,럭셔리,2.0,,,
3407,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10004641,프레스티지,3.0,,,
3408,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10004642,노블레스,4.0,,,
3409,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10007709,노블레스 스페셜,5.0,,,
3410,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10007710,500H 럭셔리,6.0,,,
3411,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10007711,500H 프레스티지,7.0,,,
3412,10056,기아,3,100435,K5,2.0,1001118,K5 하이브리드,11.0,2011.0,2015.0,10007712,500H 노블레스,8.0,,,
3413,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012819,가솔린 2.5 GDI,1.0,100013180.0,프레스티지,0.0
3414,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012819,가솔린 2.5 GDI,1.0,100013181.0,노블레스,0.0
3415,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012819,가솔린 2.5 GDI,1.0,100013559.0,X 에디션,0.0
3416,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012820,가솔린 3.0 GDI,2.0,100013182.0,노블레스,0.0
3417,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012820,가솔린 3.0 GDI,2.0,100013183.0,시그니처,0.0
3418,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012821,디젤 2.2 E-VGT,3.0,100013184.0,프레스티지,0.0
3419,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012821,디젤 2.2 E-VGT,3.0,100013185.0,노블레스,0.0
3420,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012822,3.0 LPI,4.0,100013186.0,프레스티지,0.0
3421,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012822,3.0 LPI,4.0,100013187.0,노블레스,0.0
3422,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012823,3.0 LPI(랜터카),5.0,100013188.0,스텐다드,0.0
3423,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012823,3.0 LPI(랜터카),5.0,100013189.0,트렌디,0.0
3424,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10012823,3.0 LPI(랜터카),5.0,100013190.0,프레스티지,0.0
3425,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10013226,3.0 LPI(장애인),6.0,100013494.0,프레스티지,0.0
3426,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10013226,3.0 LPI(장애인),6.0,100013495.0,노블레스,0.0
3427,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10014584,3.0 LPI(택시형),7.0,100014281.0,스탠다드,
3428,10056,기아,3,100434,K7,3.0,1002658,K7 프리미어,1.0,2019.0,2021.0,10014584,3.0 LPI(택시형),7.0,100014282.0,트렌디,
3429,10056,기아,3,100434,K7,3.0,1002659,K7 프리미어 하이브리드,2.0,2019.0,2021.0,10012824,프레스티지,1.0,,,
3430,10056,기아,3,100434,K7,3.0,1002659,K7 프리미어 하이브리드,2.0,2019.0,2021.0,10012825,노블레스,2.0,,,
3431,10056,기아,3,100434,K7,3.0,1002659,K7 프리미어 하이브리드,2.0,2019.0,2021.0,10012826,시그니처,3.0,,,
3432,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10009516,2.4 GDI 프레스티지,1.0,,,
3433,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011333,2.4 GDI 리미티드,2.0,,,
3434,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011400,2.4 GDI 리미티드 에디션,3.0,,,
3435,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10012740,2.4 GDI 노블레스,4.0,,,
3436,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10013681,2.4 GDI 스페셜,5.0,,,
3437,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10012351,2.4 GDI 월드컵 에디션,6.0,,,
3438,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011767,3.0 GDI 프레스티지,7.0,,,
3439,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011768,3.0 GDI 리미티드,8.0,,,
3440,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10012642,3.0 GDI 노블레스,9.0,,,
3441,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10009518,3.3 GDI 노블레스,10.0,,,
3442,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10009519,3.3 GDI 노블레스 스페셜,11.0,,,
3443,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011334,3.3 GDI 리미티드 플러스,12.0,,,
3444,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011480,3.3 GDI 리미티드 에디션,13.0,,,
3445,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10013225,3.3 GDI 수출형,14.0,,,
3446,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10009517,디젤 R 2.2 프레스티지,15.0,,,
3447,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011335,디젤 R 2.2 리미티드,16.0,,,
3448,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011479,디젤 R 2.2 리미티드 에디션,17.0,,,
3449,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10012845,디젤 R 2.2 노블레스,18.0,,,
3450,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10009520,3.0 LPI 럭셔리,19.0,,,
3451,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10009521,3.0 LPI 프레스티지,20.0,,,
3452,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10011336,3.0 LPI 디럭스,21.0,,,
3453,10056,기아,3,100434,K7,3.0,1002036,올 뉴 K7,3.0,2016.0,2019.0,10012037,3.0 LPI 노블레스,22.0,,,
3454,10056,기아,3,100434,K7,3.0,1002460,올 뉴 K7 하이브리드,4.0,2016.0,2019.0,10011215,프레스티지,,,,
3455,10056,기아,3,100434,K7,3.0,1002460,올 뉴 K7 하이브리드,4.0,2016.0,2019.0,10011216,노블레스,,,,
3456,10056,기아,3,100434,K7,3.0,1002460,올 뉴 K7 하이브리드,4.0,2016.0,2019.0,10012047,노블레스 스페셜,,,,
3457,10056,기아,3,100434,K7,3.0,1001274,K7 하이브리드,5.0,2013.0,2016.0,10004626,700H 럭셔리,,,,
3458,10056,기아,3,100434,K7,3.0,1001274,K7 하이브리드,5.0,2013.0,2016.0,10004627,700H 프레스티지,,,,
3459,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004618,2.4 GDI 기본형,1.0,,,
3460,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004619,2.4 GDI 프레스티지,2.0,,,
3461,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004620,2.4 GDI 프레스티지 스페셜,3.0,,,
3462,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10012268,3.0 GDI 럭셔리,4.0,,,
3463,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10014500,3.0 GDI 노블레스,5.0,,,
3464,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004621,3.0 GDI 프레스티지,6.0,,,
3465,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004622,3.0 GDI 프레스티지 스페셜,7.0,,,
3466,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004623,3.3 GDI 노블레스,8.0,,,
3467,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004624,LPI 3.0 럭셔리,9.0,,,
3468,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10004625,LPI 3.0 프레스티지,10.0,,,
3469,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10012267,LPI 3.0 디럭스,11.0,,,
3470,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10011240,3.3 GDI 수출형,12.0,,,
3471,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10013224,3.3 수출형,13.0,,,
3472,10056,기아,3,100434,K7,3.0,1001146,더 뉴 K7,6.0,2012.0,2016.0,10014826,3.5 수출형,14.0,,,
3473,10056,기아,3,100434,K7,3.0,1001032,더 프레스티지 K7,7.0,2011.0,2012.0,10004617,2.4 GDI 디럭스,1.0,,,
3474,10056,기아,3,100434,K7,3.0,1001032,더 프레스티지 K7,7.0,2011.0,2012.0,10004610,2.4 GDI 럭셔리,2.0,,,
3475,10056,기아,3,100434,K7,3.0,1001032,더 프레스티지 K7,7.0,2011.0,2012.0,10004611,2.4 GDI 프레스티지,3.0,,,
3476,10056,기아,3,100434,K7,3.0,1001032,더 프레스티지 K7,7.0,2011.0,2012.0,10004612,3.0 GDI 럭셔리,4.0,,,
3477,10056,기아,3,100434,K7,3.0,1001032,더 프레스티지 K7,7.0,2011.0,2012.0,10004613,3.0 GDI 프레스티지,5.0,,,
